1383,0,0,0
1405,0,0,0
1422,0,0,0
1440,0,0,0
1459,0,0,0
1477,0,0,0
1493,0,0,0
1512,0,0,0
1530,0,0,0
1549,0,0,0
1565,0,0,0
1584,0,0,0
1602,0,0,0
1620,0,0,0
1637,0,0,0
1655,0,0,0
1674,0,0,0
1692,0,0,0
1708,0,0,0
1727,0,0,0
1745,0,0,0
1764,0,0,0
1784,0,0,0
1801,0,0,0
1819,0,0,0
1842,0,0,0
1860,0,0,0
1878,1,1,0
1895,1,0,0
1913,2,1,0
1932,2,0,0
1950,2,0,0
1967,2,0,0
1985,3,1,0
2003,3,0,0
2020,3,0,0
2038,3,0,0
2061,3,0,0
2079,3,0,0
2098,3,0,0
2114,3,0,0
2132,3,0,0
2151,3,0,0
2169,3,0,0
2186,3,0,0
2204,3,0,0
2223,3,0,0
2239,3,0,0
2257,3,0,0
2276,3,0,0
2294,3,0,0
2311,3,0,0
2329,3,0,0
2347,3,0,0
2366,3,0,0
2382,3,0,0
2401,3,0,0
2419,2,0,1
2440,2,0,0
2458,2,0,0
2476,2,0,0
2495,1,0,1
2511,1,0,0
2530,1,0,0
2548,1,0,0
2567,0,0,1
2583,0,0,0
2601,0,0,0
2620,0,0,0
2638,-1,0,1
2655,-1,0,0
2673,-1,0,0
2692,-1,0,0
2710,-1,0,0
2728,-1,0,0
2745,-1,0,0
2763,-1,0,0
2782,-1,0,0
2800,0,1,0
2823,1,1,0
2841,2,1,0
2857,2,0,0
2876,2,0,0
2894,3,1,0
2913,3,0,0
2933,3,0,0
2956,3,0,0
2974,3,0,0
2993,3,0,0
3009,4,1,0
3027,4,0,0
3044,4,0,0
3064,4,0,0
3081,4,0,0
3099,4,0,0
3115,4,0,0
3134,4,0,0
3152,4,0,0
3171,4,0,0
3187,4,0,0
3206,4,0,0
3224,4,0,0
3242,4,0,0
3259,4,0,0
3277,4,0,0
3296,4,0,0
3314,4,0,0
3330,4,0,0
3349,4,0,0
3367,4,0,0
3386,4,0,0
3402,4,0,0
3421,4,0,0
3439,4,0,0
3460,4,0,0
3478,4,0,0
3496,4,0,0
3515,4,0,0
3531,4,0,0
3550,4,0,0
3568,4,0,0
3586,4,0,0
3609,4,0,0
3627,4,0,0
3644,4,0,0
3662,4,0,0
3681,4,0,0
3699,4,0,0
3716,4,0,0
3734,4,0,0
3752,4,0,0
3771,4,0,0
3787,4,0,0
3806,4,0,0
3824,4,0,0
3842,4,0,0
3859,4,0,0
3877,4,0,0
3896,4,0,0
3914,4,0,0
3931,4,0,0
3949,4,0,0
3967,4,0,0
3986,4,0,0
4004,4,0,0
4021,4,0,0
4039,4,0,0
4058,4,0,0
4082,4,0,0
4101,4,0,0
4119,4,0,0
4137,4,0,0
4156,4,0,0
4172,4,0,0
4191,4,0,0
4209,4,0,0
4228,4,0,0
4244,4,0,0
4262,4,0,0
4281,4,0,0
4297,4,0,0
4316,4,0,0
4334,4,0,0
4352,4,0,0
4375,4,0,0
4391,4,0,0
4410,4,0,0
4428,4,0,0
4447,4,0,0
4463,4,0,0
4484,4,0,0
4504,4,0,0
4520,4,0,0
4539,4,0,0
4555,5,1,0
4574,5,0,0
4592,5,0,0
4610,5,0,0
4627,5,0,0
4645,5,0,0
4664,5,0,0
4682,5,0,0
4699,5,0,0
4717,5,0,0
4735,5,0,0
4754,5,0,0
4770,5,0,0
4789,5,0,0
4807,5,0,0
4826,5,0,0
4842,6,1,0
4860,6,0,0
4879,6,0,0
4897,6,0,0
4914,6,0,0
4932,6,0,0
4950,6,0,0
4969,6,0,0
4985,6,0,0
5004,7,1,0
5022,7,0,0
5041,7,0,0
5057,7,0,0
5075,8,1,0
5094,8,0,0
5112,8,0,0
5129,9,1,0
5168,9,0,0
5186,9,0,0
5208,9,0,0
5227,9,0,0
5247,9,0,0
5266,9,0,0
5282,9,0,0
5301,9,0,0
5319,9,0,0
5338,10,1,0
5356,10,0,0
5374,10,0,0
5391,11,1,0
5409,11,0,0
5428,12,1,0
5446,12,0,0
5464,12,0,0
5481,12,0,0
5499,12,0,0
5522,12,0,0
5540,12,0,0
5557,12,0,0
5575,12,0,0
5594,12,0,0
5612,13,1,0
5630,13,0,0
5647,13,0,0
5665,13,0,0
5684,13,0,0
5702,13,0,0
5718,13,0,0
5739,13,0,0
5755,13,0,0
5774,13,0,0
5792,13,0,0
5811,13,0,0
5829,13,0,0
5845,13,0,0
5864,13,0,0
5882,13,0,0
5905,13,0,0
5923,13,0,0
5942,13,0,0
5958,13,0,0
5976,13,0,0
5995,13,0,0
6013,13,0,0
6032,13,0,0
6048,13,0,0
6067,13,0,0
6085,13,0,0
6103,13,0,0
6122,13,0,0
6138,13,0,0
6157,13,0,0
6175,13,0,0
6194,13,0,0
6212,13,0,0
6230,13,0,0
6249,13,0,0
6265,13,0,0
6284,13,0,0
6302,13,0,0
6321,13,0,0
6343,13,0,0
6362,13,0,0
6380,13,0,0
6400,13,0,0
6419,13,0,0
6437,13,0,0
6456,13,0,0
6472,13,0,0
6491,13,0,0
6509,13,0,0
6527,13,0,0
6548,13,0,0
6566,13,0,0
6585,13,0,0
6603,13,0,0
6620,13,0,0
6642,13,0,0
6661,13,0,0
6679,13,0,0
6697,13,0,0
6716,13,0,0
6732,13,0,0
6751,13,0,0
6769,13,0,0
6788,13,0,0
6806,13,0,0
6824,13,0,0
6841,13,0,0
6859,13,0,0
6878,13,0,0
6896,13,0,0
6914,13,0,0
6931,13,0,0
6949,13,0,0
6968,13,0,0
6986,13,0,0
7005,13,0,0
7021,13,0,0
7039,13,0,0
7058,13,0,0
7076,13,0,0
7093,13,0,0
7113,13,0,0
7130,13,0,0
7148,13,0,0
7166,13,0,0
7185,13,0,0
7203,13,0,0
7220,13,0,0
7238,13,0,0
7256,14,1,0
7275,14,0,0
7293,14,0,0
7310,14,0,0
7330,14,0,0
7353,14,0,0
7369,14,0,0
7388,14,0,0
7406,15,1,0
7424,15,0,0
7443,16,1,0
7461,16,0,0
7484,16,0,0
7502,16,0,0
7519,16,0,0
7537,16,0,0
7560,16,0,0
7580,16,0,0
7599,16,0,0
7617,16,0,0
7635,16,0,0
7654,16,0,0
7670,16,0,0
7689,16,0,0
7707,16,0,0
7725,16,0,0
7744,16,0,0
7762,16,0,0
7779,16,0,0
7797,16,0,0
7816,16,0,0
7834,16,0,0
7852,16,0,0
7869,16,0,0
7887,17,1,0
7906,18,1,0
7924,18,0,0
7943,18,0,0
7959,18,0,0
7977,18,0,0
7996,18,0,0
8014,18,0,0
8033,19,1,0
8051,19,0,0
8074,19,0,0
8090,19,0,0
8108,19,0,0
8127,19,0,0
8145,19,0,0
8164,19,0,0
8180,19,0,0
8199,19,0,0
8217,19,0,0
8235,19,0,0
8254,20,1,0
8272,20,0,0
8289,20,0,0
8307,20,0,0
8326,20,0,0
8344,20,0,0
8362,20,0,0
8379,20,0,0
8397,20,0,0
8416,20,0,0
8434,20,0,0
8453,20,0,0
8471,20,0,0
8489,20,0,0
8506,20,0,0
8524,20,0,0
8543,20,0,0
8561,20,0,0
8580,20,0,0
8600,21,1,0
8623,21,0,0
8641,21,0,0
8659,21,0,0
8678,21,0,0
8694,21,0,0
8713,21,0,0
8735,21,0,0
8754,22,1,0
8770,22,0,0
8788,22,0,0
8811,22,0,0
8829,22,0,0
8848,22,0,0
8866,22,0,0
8885,22,0,0
8901,22,0,0
8919,22,0,0
8938,22,0,0
8956,22,0,0
8975,22,0,0
8993,22,0,0
9010,22,0,0
9028,21,0,1
9046,21,0,0
9065,21,0,0
9083,21,0,0
9100,21,0,0
9118,21,0,0
9137,21,0,0
9155,21,0,0
9171,21,0,0
9190,21,0,0
9208,21,0,0
9227,21,0,0
9245,21,0,0
9261,21,0,0
9280,21,0,0
9298,21,0,0
9317,21,0,0
9335,21,0,0
9354,21,0,0
9370,21,0,0
9388,21,0,0
9407,21,0,0
9425,21,0,0
9444,21,0,0
9460,21,0,0
9479,21,0,0
9497,21,0,0
9520,21,0,0
9538,21,0,0
9556,21,0,0
9575,20,0,1
9593,20,0,0
9610,20,0,0
9632,20,0,0
9651,20,0,0
9669,20,0,0
9685,20,0,0
9704,20,0,0
9722,20,0,0
9745,20,0,0
9763,20,0,0
9782,20,0,0
9800,20,0,0
9819,20,0,0
9837,20,0,0
9853,20,0,0
9872,20,0,0
9894,20,0,0
9911,20,0,0
9929,20,0,0
9948,20,0,0
9966,20,0,0
9984,20,0,0
10003,20,0,0
10021,20,0,0
10040,20,0,0
10056,20,0,0
10075,20,0,0
10093,20,0,0
10111,20,0,0
10130,19,0,1
10148,19,0,0
10167,19,0,0
10185,19,0,0
10202,19,0,0
10220,19,0,0
10245,19,0,0
10261,19,0,0
10279,19,0,0
10298,20,1,0
10316,20,0,0
10335,20,0,0
10353,20,0,0
10372,20,0,0
10390,19,0,1
10408,19,0,0
10425,19,0,0
10445,19,0,0
10462,20,1,0
10480,20,0,0
10498,20,0,0
10517,20,0,0
10535,20,0,0
10554,19,0,1
10572,19,0,0
10591,19,0,0
10609,19,0,0
10625,20,1,0
10644,20,0,0
10666,20,0,0
10685,20,0,0
10703,20,0,0
10720,19,0,1
10738,19,0,0
10757,19,0,0
10775,19,0,0
10793,19,0,0
10812,19,0,0
10830,19,0,0
10849,19,0,0
10865,19,0,0
10890,19,0,0
10924,18,0,1
10943,18,0,0
10961,18,0,0
10980,18,0,0
10998,18,0,0
11017,19,1,0
11035,20,1,0
11056,21,1,0
11074,21,0,0
11092,21,0,0
11111,21,0,0
11129,22,1,0
11148,22,0,0
11164,22,0,0
11185,22,0,0
11201,22,0,0
11219,22,0,0
11238,22,0,0
11256,22,0,0
11275,22,0,0
11293,22,0,0
11309,22,0,0
11330,22,0,0
11346,21,0,1
11365,21,0,0
11383,21,0,0
11402,21,0,0
11420,21,0,0
11439,21,0,0
11457,21,0,0
11475,22,1,0
11494,22,0,0
11510,22,0,0
11529,23,1,0
11547,24,1,0
11565,25,1,0
11584,25,0,0
11606,25,0,0
11625,25,0,0
11643,25,0,0
11662,25,0,0
11680,24,0,1
11703,24,0,0
11719,24,0,0
11738,24,0,0
11756,24,0,0
11774,25,1,0
11793,25,0,0
11811,25,0,0
11830,25,0,0
11848,25,0,0
11867,24,0,1
11885,24,0,0
11901,24,0,0
11922,24,0,0
11938,24,0,0
11957,24,0,0
11975,24,0,0
11994,25,1,0
12012,25,0,0
12034,25,0,0
12053,25,0,0
12071,25,0,0
12090,25,0,0
12108,25,0,0
12127,25,0,0
12145,26,1,0
12164,26,0,0
12180,27,1,0
12198,27,0,0
12217,28,1,0
12239,29,1,0
12256,29,0,0
12280,29,0,0
12299,29,0,0
12317,29,0,0
12333,29,0,0
12352,29,0,0
12370,29,0,0
12389,29,0,0
12407,29,0,0
12426,29,0,0
12444,29,0,0
12463,28,0,1
12479,28,0,0
12499,28,0,0
12516,28,0,0
12534,28,0,0
12553,28,0,0
12571,27,0,1
12589,27,0,0
12608,27,0,0
12626,26,0,1
12645,26,0,0
12663,26,0,0
12680,26,0,0
12698,26,0,0
12716,26,0,0
12735,26,0,0
12757,27,1,0
12774,27,0,0
12794,27,0,0
12811,27,0,0
12829,28,1,0
12848,28,0,0
12866,27,0,1
12884,27,0,0
12903,27,0,0
12921,26,0,1
12940,26,0,0
12962,26,0,0
12981,27,1,0
12999,27,0,0
13018,27,0,0
13036,27,0,0
13052,27,0,0
13071,27,0,0
13089,27,0,0
13108,27,0,0
13126,27,0,0
13144,27,0,0
13163,27,0,0
13185,27,0,0
13204,27,0,0
13222,27,0,0
13241,27,0,0
13259,27,0,0
13276,27,0,0
13294,27,0,0
13312,27,0,0
13331,27,0,0
13349,27,0,0
13368,27,0,0
13386,27,0,0
13407,27,0,0
13425,28,1,0
13444,28,0,0
13462,29,1,0
13480,29,0,0
13499,29,0,0
13517,30,1,0
13536,30,0,0
13554,31,1,0
13570,31,0,0
13589,32,1,0
13607,32,0,0
13630,32,0,0
13648,32,0,0
13667,32,0,0
13685,32,0,0
13704,32,0,0
13722,32,0,0
13740,32,0,0
13759,32,0,0
13775,32,0,0
13798,32,0,0
13816,31,0,1
13835,31,0,0
13853,31,0,0
13869,31,0,0
13890,30,0,1
13906,30,0,0
13925,30,0,0
13943,29,0,1
13962,29,0,0
13980,29,0,0
13999,29,0,0
14017,29,0,0
14035,29,0,0
14054,28,0,1
14070,28,0,0
14089,28,0,0
14107,28,0,0
14125,28,0,0
14144,28,0,0
14162,28,0,0
14181,28,0,0
14199,28,0,0
14216,28,0,0
14234,28,0,0
14252,28,0,0
14271,28,0,0
14289,28,0,0
14316,28,0,0
14336,28,0,0
14353,28,0,0
14371,28,0,0
14390,29,1,0
14408,29,0,0
14427,30,1,0
14445,30,0,0
14463,30,0,0
14482,30,0,0
14500,30,0,0
14517,30,0,0
14535,30,0,0
14554,30,0,0
14576,30,0,0
14594,30,0,0
14611,29,0,1
14631,29,0,0
14650,28,0,1
14666,28,0,0
14685,28,0,0
14703,28,0,0
14721,28,0,0
14740,28,0,0
14758,28,0,0
14777,28,0,0
14795,28,0,0
14812,29,1,0
14834,29,0,0
14853,29,0,0
14871,29,0,0
14887,30,1,0
14906,30,0,0
14924,31,1,0
14943,31,0,0
14961,31,0,0
14980,31,0,0
15002,31,0,0
15020,31,0,0
15039,31,0,0
15057,31,0,0
15076,31,0,0
15094,31,0,0
15111,31,0,0
15131,31,0,0
15147,30,0,1
15166,30,0,0
15184,30,0,0
15203,30,0,0
15221,30,0,0
15240,30,0,0
15258,30,0,0
15276,30,0,0
15295,30,0,0
15311,31,1,0
15330,31,0,0
15348,31,0,0
15367,31,0,0
15385,32,1,0
15403,32,0,0
15422,32,0,0
15440,32,0,0
15463,32,0,0
15481,32,0,0
15500,32,0,0
15518,32,0,0
15535,31,0,1
15553,31,0,0
15571,31,0,0
15590,31,0,0
15608,31,0,0
15627,31,0,0
15645,30,0,1
15668,30,0,0
15686,30,0,0
15704,30,0,0
15723,30,0,0
15743,29,0,1
15762,29,0,0
15780,29,0,0
15799,29,0,0
15817,29,0,0
15836,29,0,0
15854,29,0,0
15877,29,0,0
15893,29,0,0
15911,29,0,0
15930,29,0,0
15948,29,0,0
15967,30,1,0
15985,30,0,0
16001,31,1,0
16022,31,0,0
16038,31,0,0
16057,31,0,0
16075,31,0,0
16094,31,0,0
16112,31,0,0
16130,31,0,0
16147,31,0,0
16167,31,0,0
16184,31,0,0
16202,31,0,0
16221,31,0,0
16239,31,0,0
16257,31,0,0
16276,31,0,0
16292,31,0,0
16313,31,0,0
16329,31,0,0
16366,31,0,0
16384,31,0,0
16403,31,0,0
16419,31,0,0
16438,31,0,0
16456,31,0,0
16475,32,1,0
16493,32,0,0
16511,32,0,0
16530,32,0,0
16548,33,1,0
16567,33,0,0
16585,33,0,0
16608,33,0,0
16626,33,0,0
16645,33,0,0
16663,33,0,0
16681,33,0,0
16700,33,0,0
16716,33,0,0
16735,33,0,0
16753,33,0,0
16772,33,0,0
16790,33,0,0
16808,33,0,0
16827,33,0,0
16845,33,0,0
16864,33,0,0
16882,33,0,0
16903,34,1,0
16925,34,0,0
16941,34,0,0
16960,35,1,0
16978,35,0,0
16997,36,1,0
17015,36,0,0
17040,36,0,0
17056,36,0,0
17075,36,0,0
17093,36,0,0
17111,36,0,0
17130,36,0,0
17148,35,0,1
17165,35,0,0
17185,35,0,0
17202,35,0,0
17220,34,0,1
17238,34,0,0
17257,34,0,0
17275,34,0,0
17294,34,0,0
17312,34,0,0
17331,33,0,1
17349,33,0,0
17365,33,0,0
17384,33,0,0
17402,34,1,0
17421,34,0,0
17439,34,0,0
17458,34,0,0
17476,35,1,0
17494,35,0,0
17511,35,0,0
17529,36,1,0
17548,36,0,0
17566,36,0,0
17585,36,0,0
17603,36,0,0
17621,36,0,0
17640,36,0,0
17658,36,0,0
17675,36,0,0
17693,36,0,0
17718,36,0,0
17734,36,0,0
17759,36,0,0
17777,37,1,0
17796,37,0,0
17812,38,1,0
17830,39,1,0
17849,39,0,0
17867,39,0,0
17886,39,0,0
17904,39,0,0
17922,39,0,0
17945,39,0,0
17961,39,0,0
17980,38,0,1
17998,38,0,0
18017,37,0,1
18035,37,0,0
18054,37,0,0
18072,37,0,0
18092,37,0,0
18111,37,0,0
18129,37,0,0
18148,38,1,0
18166,38,0,0
18185,38,0,0
18203,38,0,0
18221,38,0,0
18238,38,0,0
18256,38,0,0
18275,38,0,0
18293,38,0,0
18312,38,0,0
18330,38,0,0
18348,38,0,0
18367,39,1,0
18389,39,0,0
18408,39,0,0
18426,40,1,0
18443,40,0,0
18461,40,0,0
18480,40,0,0
18498,40,0,0
18516,40,0,0
18535,40,0,0
18551,40,0,0
18572,41,1,0
18588,41,0,0
18607,41,0,0
18625,41,0,0
18643,40,0,1
18662,40,0,0
18680,40,0,0
18699,39,0,1
18717,39,0,0
18736,38,0,1
18752,38,0,0
18770,38,0,0
18789,38,0,0
18807,38,0,0
18826,37,0,1
18844,37,0,0
18863,37,0,0
18881,37,0,0
18903,37,0,0
18922,37,0,0
18940,37,0,0
18959,37,0,0
18977,37,0,0
18998,37,0,0
19016,36,0,1
19035,36,0,0
19053,36,0,0
19076,36,0,0
19094,36,0,0
19112,36,0,0
19131,36,0,0
19149,36,0,0
19168,36,0,0
19186,36,0,0
19202,36,0,0
19221,36,0,0
19239,36,0,0
19262,36,0,0
19280,36,0,0
19297,36,0,0
19317,36,0,0
19334,36,0,0
19352,36,0,0
19370,37,1,0
19389,37,0,0
19407,37,0,0
19426,37,0,0
19444,37,0,0
19463,37,0,0
19479,38,1,0
19497,38,0,0
19516,39,1,0
19534,39,0,0
19553,39,0,0
19571,39,0,0
19590,39,0,0
19608,39,0,0
19626,39,0,0
19643,39,0,0
19661,39,0,0
19680,39,0,0
19698,39,0,0
19717,38,0,1
19735,38,0,0
19757,38,0,0
19776,37,0,1
19794,37,0,0
19813,37,0,0
19831,37,0,0
19850,37,0,0
19866,37,0,0
19887,37,0,0
19903,37,0,0
19921,37,0,0
19940,37,0,0
19958,37,0,0
19977,37,0,0
19995,37,0,0
20013,37,0,0
20040,37,0,0
20059,37,0,0
20077,37,0,0
20093,37,0,0
20112,37,0,0
20130,37,0,0
20149,37,0,0
20167,36,0,1
20186,36,0,0
20204,35,0,1
20222,35,0,0
20241,35,0,0
20259,35,0,0
20278,35,0,0
20294,35,0,0
20312,35,0,0
20331,35,0,0
20349,35,0,0
20368,35,0,0
20386,35,0,0
20405,34,0,1
20431,34,0,0
20448,34,0,0
20466,34,0,0
20485,34,0,0
20503,34,0,0
20521,34,0,0
20540,34,0,0
20558,34,0,0
20577,35,1,0
20595,35,0,0
20612,35,0,0
20632,35,0,0
20648,36,1,0
20667,36,0,0
20685,36,0,0
20704,36,0,0
20722,36,0,0
20741,36,0,0
20759,36,0,0
20777,36,0,0
20794,36,0,0
20812,36,0,0
20831,36,0,0
20849,36,0,0
20868,36,0,0
20886,37,1,0
20904,37,0,0
20923,38,1,0
20941,38,0,0
20958,38,0,0
20976,38,0,0
20994,38,0,0
21013,38,0,0
21031,38,0,0
21050,38,0,0
21072,38,0,0
21089,39,1,0
21111,39,0,0
21132,39,0,0
21148,40,1,0
21167,40,0,0
21189,40,0,0
21210,40,0,0
21226,40,0,0
21244,40,0,0
21263,40,0,0
21281,40,0,0
21300,40,0,0
21318,40,0,0
21336,40,0,0
21355,40,0,0
21373,40,0,0
21392,40,0,0
21408,40,0,0
21429,40,0,0
21445,40,0,0
21463,40,0,0
21482,40,0,0
21500,40,0,0
21519,40,0,0
21537,40,0,0
21556,40,0,0
21574,39,0,1
21595,38,0,1
21613,38,0,0
21631,38,0,0
21650,38,0,0
21668,38,0,0
21687,38,0,0
21705,38,0,0
21724,38,0,0
21742,38,0,0
21758,38,0,0
21795,37,0,1
21814,37,0,0
21832,37,0,0
21851,37,0,0
21869,37,0,0
21887,36,0,1
21906,36,0,0
21922,36,0,0
21941,36,0,0
21959,36,0,0
21978,36,0,0
21996,36,0,0
22014,36,0,0
22033,36,0,0
22051,35,0,1
22070,35,0,0
22088,35,0,0
22109,35,0,0
22127,35,0,0
22145,35,0,0
22164,35,0,0
22182,35,0,0
22201,36,1,0
22219,36,0,0
22238,36,0,0
22256,36,0,0
22272,36,0,0
22291,36,0,0
22309,36,0,0
22334,36,0,0
22350,36,0,0
22369,37,1,0
22387,38,1,0
22406,39,1,0
22424,39,0,0
22442,40,1,0
22461,40,0,0
22483,40,0,0
22502,40,0,0
22520,40,0,0
22539,40,0,0
22557,40,0,0
22576,40,0,0
22592,40,0,0
22612,40,0,0
22629,40,0,0
22647,41,1,0
22666,41,0,0
22684,41,0,0
22703,41,0,0
22721,41,0,0
22739,40,0,1
22758,40,0,0
22778,40,0,0
22797,40,0,0
22815,40,0,0
22834,39,0,1
22852,39,0,0
22870,38,0,1
22889,37,0,1
22907,37,0,0
22926,37,0,0
22942,37,0,0
22961,37,0,0
22979,37,0,0
22997,37,0,0
23016,37,0,0
23034,37,0,0
23053,37,0,0
23071,36,0,1
23090,36,0,0
23106,36,0,0
23126,36,0,0
23151,36,0,0
23169,36,0,0
23188,36,0,0
23206,36,0,0
23225,36,0,0
23241,36,0,0
23262,36,0,0
23278,36,0,0
23296,36,0,0
23315,36,0,0
23333,36,0,0
23352,36,0,0
23370,36,0,0
23389,37,1,0
23407,38,1,0
23425,39,1,0
23442,39,0,0
23460,40,1,0
23485,41,1,0
23503,41,0,0
23520,41,0,0
23538,41,0,0
23557,41,0,0
23575,41,0,0
23593,41,0,0
23612,41,0,0
23630,41,0,0
23649,41,0,0
23665,41,0,0
23684,41,0,0
23702,41,0,0
23720,41,0,0
23739,41,0,0
23757,41,0,0
23776,41,0,0
23794,41,0,0
23813,42,1,0
23835,42,0,0
23853,42,0,0
23872,42,0,0
23890,42,0,0
23907,42,0,0
23927,41,0,1
23948,41,0,0
23966,41,0,0
23985,40,0,1
24003,40,0,0
24021,40,0,0
24038,40,0,0
24056,40,0,0
24077,39,0,1
24093,39,0,0
24112,38,0,1
24130,38,0,0
24148,37,0,1
24167,37,0,0
24187,37,0,0
24206,37,0,0
24224,37,0,0
24243,37,0,0
24261,37,0,0
24279,37,0,0
24298,37,0,0
24316,37,0,0
24335,38,1,0
24351,38,0,0
24372,39,1,0
24388,39,0,0
24406,39,0,0
24425,39,0,0
24443,38,0,1
24462,38,0,0
24480,38,0,0
24499,37,0,1
24521,36,0,1
24540,36,0,0
24558,36,0,0
24576,36,0,0
24595,37,1,0
24617,38,1,0
24634,38,0,0
24652,38,0,0
24671,38,0,0
24689,39,1,0
24708,39,0,0
24726,40,1,0
24744,40,0,0
24763,40,0,0
24781,40,0,0
24800,40,0,0
24816,41,1,0
24834,41,0,0
24853,41,0,0
24871,41,0,0
24890,41,0,0
24908,41,0,0
24927,41,0,0
24945,41,0,0
24964,41,0,0
24982,41,0,0
24998,41,0,0
25017,41,0,0
25035,41,0,0
25054,41,0,0
25072,41,0,0
25090,41,0,0
25113,41,0,0
25129,41,0,0
25148,41,0,0
25166,41,0,0
25189,40,0,1
25207,40,0,0
25230,40,0,0
25248,40,0,0
25267,40,0,0
25283,40,0,0
25301,40,0,0
25320,40,0,0
25338,40,0,0
25357,40,0,0
25375,40,0,0
25394,40,0,0
25412,40,0,0
25428,40,0,0
25447,40,0,0
25465,40,0,0
25484,40,0,0
25502,40,0,0
25521,40,0,0
25539,40,0,0
25557,40,0,0
25574,40,0,0
25592,40,0,0
25611,40,0,0
25629,40,0,0
25648,40,0,0
25666,40,0,0
25684,40,0,0
25703,40,0,0
25719,40,0,0
25738,40,0,0
25762,40,0,0
25779,40,0,0
25797,40,0,0
25815,41,1,0
25834,41,0,0
25852,41,0,0
25875,42,1,0
25893,42,0,0
25912,43,1,0
25930,43,0,0
25947,44,1,0
25967,44,0,0
25983,44,0,0
26002,44,0,0
26020,44,0,0
26039,44,0,0
26057,44,0,0
26076,44,0,0
26094,44,0,0
26112,44,0,0
26131,44,0,0
26147,44,0,0
26166,44,0,0
26184,43,0,1
26203,43,0,0
26221,43,0,0
26239,42,0,1
26262,42,0,0
26282,42,0,0
26301,42,0,0
26319,42,0,0
26338,42,0,0
26356,42,0,0
26375,42,0,0
26391,42,0,0
26411,42,0,0
26428,42,0,0
26446,42,0,0
26465,42,0,0
26483,42,0,0
26502,43,1,0
26520,43,0,0
26543,43,0,0
26561,44,1,0
26579,44,0,0
26596,44,0,0
26614,44,0,0
26633,44,0,0
26651,44,0,0
26669,44,0,0
26688,44,0,0
26706,45,1,0
26725,45,0,0
26741,46,1,0
26760,46,0,0
26778,47,1,0
26796,47,0,0
26815,47,0,0
26833,47,0,0
26852,47,0,0
26870,47,0,0
26887,47,0,0
26909,47,0,0
26930,47,0,0
26946,47,0,0
26964,47,0,0
26983,47,0,0
27001,46,0,1
27020,46,0,0
27038,46,0,0
27057,46,0,0
27075,45,0,1
27093,45,0,0
27112,45,0,0
27128,45,0,0
27149,45,0,0
27165,45,0,0
27184,45,0,0
27202,45,0,0
27239,45,0,0
27257,45,0,0
27274,45,0,0
27296,45,0,0
27315,45,0,0
27333,46,1,0
27351,46,0,0
27370,47,1,0
27388,47,0,0
27405,47,0,0
27423,46,0,1
27442,46,0,0
27464,46,0,0
27483,46,0,0
27499,46,0,0
27519,45,0,1
27538,45,0,0
27554,45,0,0
27573,45,0,0
27591,45,0,0
27610,45,0,0
